date,phid,chain,storesize,sale,nobs,packages,market
2004-04-01,264,2,579.0,2259346.86,4705,6546.0,16
2004-04-01,265,1,300.0,1526725.32,2921,3914.25,16
2004-04-01,266,2,130.0,1020733.53,2124,2844.75,68
2004-04-01,267,2,202.0,1425296.09,2794,3747.158,69
2004-04-01,269,1,314.0,1398534.86,2812,3807.5,70
2004-04-01,272,4,302.0,1358081.8,3081,4568.6,71
2004-04-01,273,2,164.0,610250.34,1377,1974.6,72
2004-04-01,277,2,330.0,1536128.59,2875,4039.0,25
2004-04-01,278,2,265.0,1222409.15,2739,3587.0,25
2004-04-01,279,2,226.0,1352869.16,2949,3896.0,25
2004-04-01,286,1,156.0,402619.01,1068,1321.351,11
2004-04-01,287,2,310.0,1394944.82,3008,3986.9,73
2004-04-01,288,3,118.0,463248.44,1087,1414.25,50
2004-04-01,299,4,250.0,1185211.19,2698,3480.38,74
2004-04-01,300,3,181.0,963133.01,2149,2764.953,50
2004-04-01,301,2,303.0,1334697.63,3184,3619.458,75
2004-04-01,302,3,275.0,1441825.04,2966,3943.0,25
2004-04-01,303,2,303.0,1630801.15,3525,4781.436,76
2004-04-01,305,2,373.0,1571502.25,3624,4813.0,16
2004-04-01,306,2,215.0,780131.6,1809,2283.0,25
2004-04-01,307,2,265.0,2285241.78,4655,6133.836,25
2004-04-01,308,3,339.0,2002634.33,6003,5193.547,25
2004-04-01,309,1,491.0,2878181.65,6025,8006.1,25
2004-04-01,310,1,263.0,980189.65,2078,2689.0,25
2004-04-01,311,1,288.0,2113673.35,3984,5459.0,77
2004-04-01,312,1,82.0,1274601.46,2781,3511.65,77
2004-04-01,313,3,486.0,1894797.07,3800,5001.4,50
2004-04-01,315,2,350.0,1841810.68,3729,5047.5,78
2004-04-01,316,3,252.0,643713.19,1462,1994.35,79
2004-04-01,317,2,259.0,1542823.03,3124,4160.0,80
2004-04-01,318,1,226.0,882150.35,1941,2576.6,81
2004-04-01,319,1,195.0,708409.98,1573,1958.0,82
2004-04-01,320,2,150.0,741329.67,1503,2070.333,83
2004-04-01,321,3,176.0,1280438.43,3294,4281.016,84
2004-04-01,322,2,350.0,1547626.51,3260,4320.846,85
2004-04-01,323,3,225.0,1127828.34,2538,3403.433,86
2004-04-01,324,3,150.0,733640.74,1850,2054.931,87
2004-04-01,325,1,130.0,979790.72,1940,2529.6,88
2004-04-01,326,2,159.0,1235476.94,2530,3454.0,3
2004-04-01,327,2,100.0,628413.49,1601,1955.7,89
2004-04-01,330,1,288.0,964547.62,2377,3236.0,90
2004-04-01,331,2,425.0,1832898.66,3731,5214.266,25
2004-04-01,332,1,150.0,845392.06,1834,2493.9,91
2004-04-01,333,2,200.0,1291807.2,3207,4334.0,92
2004-04-01,334,1,163.0,1397674.62,3515,4744.15,92
2004-04-01,335,1,383.0,2145677.04,5092,7001.3,92
2004-04-01,336,5,894.0,2869679.45,2985,4330.3,92
2004-04-01,337,2,90.0,839247.76,2327,3073.0,92
2004-04-01,338,1,194.0,445806.42,1212,1576.1,92
2004-04-01,339,2,246.0,1000856.05,2098,2823.486,50
2004-04-01,340,2,389.0,545551.15,1516,1887.5,50
2004-04-01,341,3,260.0,786070.86,1659,2180.633,50
2004-04-01,342,3,429.0,2197085.55,4834,6342.95,50
2004-04-01,343,1,250.0,1808359.91,4415,5710.2,50
2004-04-01,344,1,231.0,1078426.42,2442,3147.833,50
2004-04-01,345,3,344.0,1579123.66,3458,4707.0,50
2004-04-01,346,1,396.0,727082.6,1868,2369.65,50
2004-04-01,347,5,1300.0,3532238.56,2505,3825.18,50
2004-04-01,348,1,271.0,1294117.72,2279,3051.712,50
2004-04-01,349,1,113.0,542109.48,1564,1929.133,50
2004-04-01,350,2,305.0,1484604.7,3336,4292.25,93
2004-04-01,352,1,75.0,1164218.09,2388,3354.3,3
2004-04-01,353,3,530.0,1530310.5,3173,4298.7,94
2004-04-01,354,2,110.0,877928.34,2105,2835.086,34
2004-04-01,362,2,360.0,1194996.86,2690,3519.0,32
2004-04-01,363,4,250.0,1058513.54,2237,3014.739,95
2004-04-01,364,2,77.0,388608.57,934,1268.2,80
2004-04-01,365,1,314.0,640094.18,1376,2012.0,96
2004-04-01,366,3,256.0,1520527.97,3209,4395.0,3
2004-04-01,367,1,97.0,1576916.43,3496,4648.343,42
2004-04-01,368,3,428.0,946895.57,1978,2652.3,42
2004-04-01,370,2,214.0,748420.55,1677,2274.0,97
2004-04-01,371,2,261.0,1570498.2,3315,4431.0,16
2004-04-01,372,2,407.0,1992899.2,4008,5620.0,98
2004-04-01,373,1,256.0,737186.26,1442,1992.0,99
2004-04-01,374,2,404.0,1039633.81,2316,3114.5,100
2004-04-01,375,1,122.0,2016110.7,4163,5682.6,101
2004-04-01,376,2,340.0,1316695.36,2980,3998.0,102
2004-04-01,377,1,270.0,1239432.83,2847,3858.0,103
2004-04-01,378,2,57.0,360414.77,947,1181.0,104
2004-04-01,379,3,90.0,678653.98,1300,1665.0,29
2004-04-01,380,2,115.0,479832.78,1179,1618.0,105
2004-04-01,381,2,192.0,1074222.75,2382,3171.267,106
2004-04-01,382,1,450.0,1217127.91,2552,3476.567,107
2004-04-01,383,2,307.0,971927.59,2242,3071.45,100
2004-04-01,384,1,396.0,1587238.99,3628,5034.133,16
2004-04-01,386,3,105.0,553142.99,1224,1581.33,16
2004-04-01,387,1,300.0,746526.65,1631,2226.9,108
2004-04-01,388,3,133.0,748099.19,1464,2004.0,27
2004-04-01,389,1,132.0,1923291.92,4087,5405.758,83
2004-04-01,390,2,500.0,1642986.76,3549,4775.258,83
2004-04-01,391,5,560.0,2971092.85,2522,3725.308,83
2004-04-01,392,1,154.0,758663.47,1793,2294.822,83
2004-04-01,393,2,207.0,501091.65,980,1308.686,109
2004-04-01,394,3,137.0,554414.47,1395,1865.333,110
2004-04-01,395,1,160.0,713475.29,1261,1708.0,111
2004-04-01,397,3,324.0,1358193.39,2945,4010.0,29
2004-04-01,398,2,133.0,619547.6,1547,2009.0,1
2004-04-01,399,1,137.0,528881.34,1079,1480.0,25
2004-04-01,401,2,188.0,1355590.72,2726,3533.833,34
2004-04-01,402,1,225.0,384955.34,1007,1270.625,34
2004-04-01,403,1,230.0,337193.78,874,1114.0,3
2004-04-01,404,1,110.0,520751.51,1646,1974.4,16
2004-04-01,405,2,182.0,889526.07,1409,1957.0,51
2004-04-01,406,2,127.0,715728.65,1594,2019.92,24
2004-04-01,410,1,90.0,305767.88,712,868.0,58
2004-04-01,411,2,0.0,698581.35,1316,1825.0,112
2004-04-01,415,2,274.0,961984.43,2205,2816.0,66
2004-04-01,418,1,198.0,400362.44,905,1172.7,16
2004-04-01,421,3,117.0,518206.46,1236,1535.381,25
2004-04-01,422,2,150.0,778508.7,1840,2403.5,25
2004-04-01,423,3,95.0,924226.92,2687,2620.696,25
2004-04-01,424,1,120.0,953589.52,1661,2167.0,25
2004-04-01,425,2,90.0,718737.24,1638,2048.638,77
2004-04-01,426,2,150.0,890070.7,2363,3068.29,50
2004-04-01,428,2,182.0,857774.03,2021,2555.058,83
2004-04-01,431,2,76.0,570124.65,1416,1819.3,113
2004-04-01,432,1,61.0,560306.14,1372,1722.355,50
2004-04-01,437,2,120.0,1132423.17,2496,3374.25,20
2004-04-01,439,1,185.0,1043053.32,2254,2932.0,16
2004-04-01,440,1,107.0,1009959.4,2055,2780.0,3
2004-04-01,443,1,219.0,1117075.56,2546,3249.266,6
2004-04-01,444,2,222.0,994615.67,2161,2873.133,50
2004-04-01,446,2,114.0,457743.77,1060,1455.0,50
2004-04-01,447,2,164.0,585425.68,1379,1800.801,50
2004-04-01,448,2,1065.0,337711.5,636,773.0,50
2004-04-01,449,3,63.0,628733.3,1606,2024.172,50
2004-04-01,451,2,163.0,720525.95,1447,1924.0,83
2004-04-01,454,1,100.0,458115.16,949,1194.333,56
2004-04-01,457,1,298.0,412182.34,1060,1309.571,6
2004-04-01,458,1,216.0,468735.84,905,1200.367,8
2004-04-01,459,2,192.0,457095.69,1159,1581.0,101
2004-04-01,460,2,0.0,579656.29,1033,1377.0,55
2004-04-01,461,1,115.0,1877622.99,3693,5340.1,3
2004-04-01,462,2,480.0,1109629.97,2474,3255.533,6
2004-04-01,466,3,114.0,595097.77,1430,1796.0,16
2004-04-01,469,2,450.0,973161.41,1959,2880.111,6
2004-04-01,470,1,150.0,2337352.4,5399,7021.436,78
2004-04-01,472,1,111.0,388910.89,726,993.254,114
2004-04-01,474,2,92.0,745829.82,1445,1929.0,21
2004-04-01,475,1,125.0,722093.76,1717,2206.0,3
2004-04-01,478,3,406.0,413435.57,1124,1373.822,24
2004-04-01,481,2,241.0,257438.02,649,778.0,25
2004-04-01,482,3,173.0,770105.81,1744,2416.102,3
2004-04-01,486,1,181.0,342085.26,827,993.667,115
2004-04-01,487,1,286.0,366468.22,927,1169.665,24
2004-04-01,491,1,77.0,256467.48,709,863.0,62
2004-04-01,493,3,136.0,298571.28,762,963.0,50
2004-05-01,1,1,450.0,2142328.14,4202,5851.833,0
2004-05-01,2,2,539.0,1895021.93,3831,5629.4,1
2004-05-01,3,1,419.0,747507.51,1620,2182.5,2
2004-05-01,4,3,583.0,1291423.36,2459,3507.587,3
2004-05-01,5,2,257.0,1235056.2,2367,3314.572,3
2004-05-01,6,2,273.0,1719272.94,3236,4767.86,3
2004-05-01,11,1,122.0,1113708.53,2571,3465.1,5
2004-05-01,12,3,400.0,2385581.78,4640,6168.5,6
2004-05-01,14,2,105.0,543990.84,1007,1284.0,7
2004-05-01,15,2,156.0,678107.41,1445,2008.608,8
2004-05-01,16,2,203.0,1633899.0,3712,5026.374,6
2004-05-01,17,3,285.0,1806166.42,3889,4932.0,6
2004-05-01,18,2,476.0,3456679.16,6872,9123.01,6
2004-05-01,19,4,152.0,927928.31,2035,2677.0,6
2004-05-01,20,1,603.0,2485862.72,6173,7796.015,6
2004-05-01,21,3,440.0,870010.86,1679,2150.92,6
2004-05-01,22,2,333.0,2645255.21,5578,7814.0,6
2004-05-01,23,3,274.0,2546269.52,5049,6689.0,6
2004-05-01,24,3,136.0,774713.21,1542,2038.0,6
2004-05-01,25,2,97.0,791775.9,2024,2492.0,6
2004-05-01,26,3,665.0,2631905.05,5145,6710.609,6
2004-05-01,27,5,1967.0,4082738.91,3098,4463.032,6
2004-05-01,28,3,360.0,935142.93,2048,2703.0,6
2004-05-01,29,3,393.0,2204543.18,4439,5841.1,6
2004-05-01,30,2,170.0,846692.38,1796,2586.0,6
2004-05-01,31,4,200.0,1235605.09,2411,3247.06,6
2004-05-01,32,3,171.0,1119821.55,2178,2963.532,6
2004-05-01,33,2,562.0,2071045.72,3686,5275.0,6
2004-05-01,34,2,56.0,1221291.05,3103,4223.6,9
2004-05-01,35,2,250.0,1168199.63,2437,3231.7,9
2004-05-01,36,2,150.0,580927.72,1206,1669.0,9
2004-05-01,37,1,454.0,1547566.43,3141,4333.2,9
2004-05-01,38,5,511.0,2177434.65,1380,2077.149,9
2004-05-01,39,1,79.0,425849.29,935,1276.0,9
2004-05-01,42,2,390.0,1520786.62,3543,5024.0,10
2004-05-01,50,1,154.0,890725.45,2057,2629.3,11
2004-05-01,51,2,255.0,1083938.99,2314,3054.4,12
2004-05-01,52,2,116.0,518229.45,1027,1385.0,13
2004-05-01,62,1,231.0,989780.82,2016,2517.5,14
2004-05-01,65,1,479.0,2595482.23,4948,6927.0,15
2004-05-01,66,3,378.0,2817911.63,5744,7372.0,16
2004-05-01,67,5,500.0,894358.39,1014,1465.7,16
2004-05-01,68,4,200.0,615718.78,1119,1555.0,17
2004-05-01,69,1,227.0,1039758.5,2071,2882.0,18
2004-05-01,70,2,382.0,1408929.06,2779,3882.956,19
2004-05-01,71,2,449.0,1200462.62,2475,3529.5,20
2004-05-01,73,3,328.0,2342276.68,5167,6775.333,6
2004-05-01,74,2,311.0,1309576.88,2237,3071.1,21
2004-05-01,75,1,317.0,870780.4,1626,2196.2,22
2004-05-01,83,1,67.0,415222.07,894,1071.3,23
2004-05-01,84,3,185.0,1417885.19,2561,3378.127,24
2004-05-01,85,2,390.0,1933414.05,3957,5361.5,115
2004-05-01,86,5,580.0,758177.66,1004,1402.2,115
2004-05-01,87,1,175.0,664926.95,1424,1770.0,16
2004-05-01,89,1,273.0,914460.25,2037,2693.0,25
2004-05-01,90,1,80.0,583416.98,1173,1593.0,16
2004-05-01,91,1,350.0,1682642.88,3454,4678.663,16
2004-05-01,92,2,100.0,921045.03,2326,2958.666,16
2004-05-01,93,5,330.0,669334.36,1108,1476.3,16
2004-05-01,94,2,142.0,734371.08,1443,1844.8,26
2004-05-01,95,3,170.0,672230.45,1583,1850.346,27
2004-05-01,96,4,184.0,1066602.08,2207,3034.5,117
2004-05-01,97,4,400.0,790934.3,1827,2528.0,117
2004-05-01,98,1,474.0,1541795.22,2934,4069.0,3
2004-05-01,99,2,260.0,938284.61,1689,2233.0,28
2004-05-01,100,2,266.0,1028096.24,1989,2686.5,29
2004-05-01,104,3,452.0,1326193.68,2901,3551.367,16
2004-05-01,105,5,200.0,1075773.81,1681,2325.0,16
2004-05-01,106,2,330.0,1009176.97,2191,2890.304,16
2004-05-01,107,2,62.0,1127094.77,2549,3385.0,16
2004-05-01,108,2,250.0,1377603.49,2721,3765.5,30
2004-05-01,109,3,214.0,1108808.14,2162,2873.0,31
2004-05-01,110,2,156.0,547500.24,1247,1640.0,32
2004-05-01,111,2,299.0,1913430.23,3843,5268.4,33
2004-05-01,112,1,463.0,1693472.85,3419,4685.3,33
2004-05-01,113,3,245.0,1882149.67,3876,5160.232,34
2004-05-01,114,2,440.0,1639173.33,3220,4266.388,34
2004-05-01,115,5,378.0,4219781.64,2889,4392.232,34
2004-05-01,116,1,313.0,841995.53,1856,2654.96,35
2004-05-01,117,2,144.0,1102234.94,2040,2704.75,36
2004-05-01,118,1,126.0,1015862.3,2454,3269.667,37
2004-05-01,119,3,123.0,426186.01,965,1229.0,38
2004-05-01,120,3,87.0,802819.47,1321,1806.0,39
2004-05-01,122,3,257.0,1224755.01,2514,3486.0,40
2004-05-01,123,1,200.0,523448.78,1182,1555.5,41
2004-05-01,124,2,250.0,1430854.79,2921,4142.366,25
2004-05-01,125,3,137.0,576276.63,1149,1437.0,42
2004-05-01,126,1,236.0,1646595.61,3728,4705.459,39
2004-05-01,127,2,405.0,1529149.94,3089,4018.101,34
2004-05-01,128,3,274.0,1341216.84,2599,3400.919,34
2004-05-01,129,2,158.0,1451465.41,2663,3787.18,34
2004-05-01,130,2,212.0,1253265.72,2452,3265.25,25
2004-05-01,136,1,201.0,2308771.03,4535,6263.782,43
2004-05-01,137,2,330.0,1187352.82,2641,3465.2,3
2004-05-01,138,2,327.0,1285145.53,2710,3650.5,3
2004-05-01,139,2,213.0,1588621.37,3376,4633.46,3
2004-05-01,140,1,800.0,3210246.25,6679,9197.267,3
2004-05-01,141,1,156.0,967898.51,2052,2644.55,3
2004-05-01,142,1,115.0,1089551.83,2501,3300.0,3
2004-05-01,143,2,218.0,1217560.9,2434,3406.0,8
2004-05-01,144,2,491.0,2070603.51,3908,5600.836,8
2004-05-01,145,5,290.0,1505181.03,1858,2578.633,8
2004-05-01,146,3,357.0,1506799.74,2882,3839.0,116
2004-05-01,147,2,186.0,845639.31,1483,2111.0,21
2004-05-01,148,1,240.0,1501028.49,3500,4722.492,44
2004-05-01,149,4,350.0,1485444.16,3383,4543.0,45
2004-05-01,154,2,530.0,2702142.32,5475,7896.5,46
2004-05-01,155,1,300.0,1468881.47,2807,3874.28,42
2004-05-01,156,1,128.0,1165569.61,2235,3018.798,42
2004-05-01,159,1,434.0,953553.63,2267,2882.56,16
2004-05-01,160,1,182.0,1044562.95,2580,3297.65,16
2004-05-01,161,3,337.0,918187.55,1947,2470.58,16
2004-05-01,162,5,190.0,1107298.18,1140,1621.906,16
2004-05-01,163,1,225.0,1386617.05,2907,3859.521,3
2004-05-01,164,2,500.0,2170819.12,4293,5833.843,6
2004-05-01,165,2,93.0,311587.66,765,1013.999,47
2004-05-01,166,2,210.0,1140144.55,2233,3060.9,19
2004-05-01,167,1,230.0,1099738.31,2369,3124.0,48
2004-05-01,168,2,258.0,834989.67,1944,2671.495,49
2004-05-01,171,1,178.0,1305837.85,2713,3524.9,16
2004-05-01,172,2,129.0,732915.46,1578,2062.7,50
2004-05-01,173,2,407.0,2536625.34,4800,6926.5,51
2004-05-01,175,2,264.0,1059927.32,2431,3160.667,50
2004-05-01,176,1,236.0,1316864.52,2937,4236.822,52
2004-05-01,177,2,192.0,806656.4,1912,2476.0,53
2004-05-01,180,2,283.0,1297004.72,2668,3433.0,24
2004-05-01,181,5,560.0,1254357.82,2078,2824.019,24
2004-05-01,185,2,257.0,753551.51,1574,2084.0,54
2004-05-01,186,2,600.0,2644519.48,4328,5689.78,55
2004-05-01,187,2,325.0,2172672.24,4062,5580.0,56
2004-05-01,495,1,280.0,873988.58,1839,2478.75,56
2004-05-01,189,3,509.0,990825.53,2256,2753.94,27
2004-05-01,191,1,330.0,1427245.46,3078,4145.1,57
2004-05-01,193,1,261.0,895065.56,1889,2394.0,11
2004-05-01,194,1,440.0,1810116.24,3898,5146.5,58
2004-05-01,195,1,300.0,1040748.64,2355,3200.0,59
2004-05-01,196,2,324.0,810104.62,1690,2495.0,60
2004-05-01,197,2,300.0,1557548.63,3330,4292.583,61
2004-05-01,198,1,320.0,1895547.95,3850,5156.0,62
2004-05-01,200,3,342.0,1694829.36,3782,4697.0,63
2004-05-01,201,1,158.0,1075866.81,2208,2965.38,64
2004-05-01,204,1,0.0,2155390.41,3770,5365.046,50
2004-05-01,205,2,211.0,861112.04,1638,2157.0,6
2004-05-01,206,2,327.0,1505524.57,3147,4091.4,6
2004-05-01,252,2,200.0,617925.77,1207,1668.2,28
2004-05-01,253,2,248.0,564924.27,1312,1780.5,65
2004-05-01,257,1,90.0,1474292.57,3082,3953.6,66
2004-05-01,258,2,472.0,2396266.68,4378,5883.5,66
2004-05-01,259,1,220.0,1099940.77,2358,2979.0,25
2004-05-01,260,1,256.0,897463.83,2041,2746.948,67
2004-05-01,261,1,433.0,913118.12,1869,2581.0,59
2004-05-01,262,3,325.0,2148179.2,4314,5881.732,39
2004-05-01,263,3,457.0,2808368.16,5467,7408.14,39
2004-05-01,264,2,579.0,2279633.93,4668,6582.0,16
2004-05-01,265,1,300.0,1398343.1,3138,4089.933,16
2004-05-01,266,2,130.0,957085.36,2042,2761.167,68
2004-05-01,267,2,202.0,1420792.47,2662,3649.8,69
2004-05-01,269,1,314.0,1359552.87,2694,3715.0,70
2004-05-01,272,4,302.0,1529617.46,2983,4331.9,71
2004-05-01,273,2,164.0,753661.97,1617,2310.5,72
2004-05-01,277,2,330.0,1473331.92,2868,3820.66,25
2004-05-01,278,2,265.0,1344728.55,2880,3787.0,25
2004-05-01,279,2,226.0,1462375.88,2906,3937.0,25
2004-05-01,286,1,156.0,450797.67,1012,1302.607,11
2004-05-01,287,2,310.0,1280449.35,2775,3588.919,73
2004-05-01,288,3,118.0,437787.46,1026,1309.714,50
2004-05-01,299,4,250.0,1217278.61,2696,3604.576,74
2004-05-01,300,3,181.0,1001592.3,2184,2885.794,50
2004-05-01,301,2,303.0,1407236.83,3225,3432.686,75
2004-05-01,302,3,275.0,1522580.61,3110,3966.912,25
2004-05-01,303,2,303.0,1830575.11,3633,4906.672,76
2004-05-01,305,2,373.0,1596258.87,3514,4583.0,16
2004-05-01,306,2,215.0,765096.28,1808,2351.0,25
2004-05-01,307,2,265.0,2256877.08,4623,6003.369,25
2004-05-01,308,3,339.0,2035372.26,7768,5387.991,25
2004-05-01,309,1,491.0,3189830.56,6488,8701.286,25
2004-05-01,310,1,263.0,937693.0,2191,2813.5,25
2004-05-01,311,1,288.0,1903530.08,3870,5173.0,77
2004-05-01,312,1,82.0,1400151.43,2855,3759.8,77
2004-05-01,313,3,486.0,1880526.97,3712,5014.98,50
2004-05-01,315,2,350.0,2118490.32,4092,5379.393,78
2004-05-01,316,3,252.0,821095.21,1794,2512.08,79
2004-05-01,317,2,259.0,1655573.89,3279,4482.8,80
2004-05-01,318,1,226.0,818811.05,1781,2375.0,81
2004-05-01,319,1,195.0,814643.33,1704,2142.61,82
2004-05-01,320,2,150.0,713664.61,1539,2054.333,83
2004-05-01,321,3,176.0,1373790.91,3258,4297.786,84
2004-05-01,322,2,350.0,1450533.05,3160,4241.56,85
2004-05-01,323,3,225.0,1041515.89,2445,3272.097,86
2004-05-01,324,3,150.0,880802.61,2035,2366.823,87
2004-05-01,325,1,130.0,927056.67,1899,2492.533,88
2004-05-01,326,2,159.0,1363788.21,2670,3690.0,3
2004-05-01,327,2,100.0,661343.31,1666,2042.6,89
2004-05-01,330,1,288.0,1084868.82,2490,3347.0,90
2004-05-01,331,2,425.0,1773113.84,3700,5114.866,25
2004-05-01,332,1,150.0,893942.67,1951,2689.0,91
2004-05-01,333,2,200.0,1314736.81,3101,4202.0,92
2004-05-01,334,1,163.0,1515564.51,3746,5019.6,92
2004-05-01,335,1,383.0,2274608.35,5070,7046.0,92
2004-05-01,336,5,894.0,3007514.06,3074,4483.053,92
2004-05-01,337,2,90.0,921672.24,2452,3204.7,92
2004-05-01,338,1,194.0,493326.6,1283,1648.75,92
2004-05-01,339,2,246.0,1158445.25,2420,3204.849,50
2004-05-01,340,2,389.0,635701.93,1716,2169.56,50
2004-05-01,341,3,260.0,702079.96,1663,2187.583,50
2004-05-01,342,3,429.0,2616632.58,5306,6892.283,50
2004-05-01,343,1,250.0,1975624.62,4584,5886.603,50
2004-05-01,344,1,231.0,1260312.98,2676,3441.666,50
2004-05-01,345,3,344.0,1663889.22,3589,4805.583,50
2004-05-01,346,1,396.0,797671.4,1891,2400.1,50
2004-05-01,347,5,1300.0,3678486.48,2557,3757.089,50
2004-05-01,348,1,271.0,1092429.38,2275,3021.7,50
2004-05-01,349,1,113.0,572802.62,1616,2027.392,50
2004-05-01,350,2,305.0,1494416.53,3246,4191.25,93
2004-05-01,352,1,75.0,1254616.14,2646,3505.833,3
2004-05-01,353,3,530.0,1490964.16,3246,4356.0,94
2004-05-01,354,2,110.0,812876.04,1923,2530.173,34
2004-05-01,362,2,360.0,1203208.15,2640,3534.0,32
2004-05-01,363,4,250.0,1064681.52,2280,3059.214,95
2004-05-01,364,2,77.0,396314.67,944,1308.5,80
2004-05-01,365,1,314.0,742808.23,1549,2177.0,96
2004-05-01,366,3,256.0,1586492.28,3265,4554.0,3
2004-05-01,367,1,97.0,1473511.98,3465,4601.34,42
2004-05-01,368,3,428.0,861641.04,1888,2510.0,42
2004-05-01,370,2,214.0,753871.55,1720,2386.0,97
2004-05-01,371,2,261.0,1741537.66,3639,4822.5,16
2004-05-01,372,2,407.0,1977838.74,3883,5408.0,98
2004-05-01,373,1,256.0,682366.63,1344,1782.0,99
2004-05-01,374,2,404.0,936235.17,2162,2879.8,100
2004-05-01,375,1,122.0,1948792.4,4250,5738.306,101
2004-05-01,376,2,340.0,1440089.13,2859,3940.0,102
2004-05-01,377,1,270.0,1281469.26,2697,3659.0,103
2004-05-01,378,2,57.0,401517.51,901,1128.0,104
2004-05-01,379,3,90.0,593340.96,1222,1573.0,29
2004-05-01,380,2,115.0,486683.29,1195,1678.0,105
2004-05-01,381,2,192.0,1205106.42,2444,3260.686,106
2004-05-01,382,1,450.0,1150723.99,2527,3401.936,107
2004-05-01,383,2,307.0,1083591.66,2414,3294.91,100
2004-05-01,384,1,396.0,1746369.09,3904,5399.486,16
2004-05-01,386,3,105.0,604336.06,1277,1701.0,16
2004-05-01,387,1,300.0,740580.18,1501,2107.25,108
2004-05-01,388,3,133.0,672450.76,1471,1957.0,27
2004-05-01,389,1,132.0,1908386.42,3968,5135.364,83
2004-05-01,390,2,500.0,1730255.49,3605,4860.333,83
2004-05-01,391,5,560.0,3158434.83,2353,3650.361,83
2004-05-01,392,1,154.0,851420.28,1786,2264.0,83
2004-05-01,393,2,207.0,512514.81,959,1287.204,109
2004-05-01,394,3,137.0,649903.08,1578,2040.333,110
2004-05-01,395,1,160.0,641335.5,1284,1673.0,111
2004-05-01,397,3,324.0,1401516.31,2794,3745.0,29
2004-05-01,398,2,133.0,705997.76,1722,2241.3,1
2004-05-01,399,1,137.0,502423.44,1161,1536.749,25
2004-05-01,401,2,188.0,1452860.01,2900,3813.017,34
2004-05-01,402,1,225.0,440731.0,1056,1335.0,34
2004-05-01,403,1,230.0,323609.28,882,1076.4,3
2004-05-01,404,1,110.0,535279.7,1734,2032.0,16
2004-05-01,405,2,182.0,824339.57,1634,2282.0,51
2004-05-01,406,2,127.0,868632.32,1809,2304.619,24
2004-05-01,410,1,90.0,325773.35,691,874.0,58
2004-05-01,411,2,0.0,646883.15,1320,1749.0,112
2004-05-01,415,2,274.0,1113339.4,2467,3116.7,66
2004-05-01,418,1,198.0,457255.06,1027,1386.0,16
2004-05-01,421,3,117.0,648434.89,1290,1641.664,25
2004-05-01,422,2,150.0,943501.07,2039,2617.0,25
2004-05-01,423,3,95.0,1060000.85,2978,2748.173,25
2004-05-01,424,1,120.0,910122.66,1715,2196.0,25
2004-05-01,425,2,90.0,778560.01,1706,2168.826,77
2004-05-01,426,2,150.0,1005006.53,2458,3210.666,50
2004-05-01,428,2,182.0,866230.81,2112,2678.092,83
2004-05-01,431,2,76.0,646706.6,1389,1800.45,113
2004-05-01,432,1,61.0,622191.15,1451,1904.284,50
2004-05-01,437,2,120.0,1260490.53,2586,3458.0,20
2004-05-01,439,1,185.0,1172303.47,2483,3309.619,16
2004-05-01,440,1,107.0,940676.89,2077,2733.0,3
2004-05-01,443,1,219.0,1208622.24,2713,3520.809,6
2004-05-01,444,2,222.0,971245.03,2112,2856.582,50
2004-05-01,446,2,114.0,450438.86,1033,1358.5,50
2004-05-01,447,2,164.0,565499.11,1307,1688.5,50
2004-05-01,448,2,1065.0,287206.48,668,855.0,50
2004-05-01,449,3,63.0,623616.56,1587,1970.753,50
2004-05-01,451,2,163.0,774171.75,1487,1883.5,83
2004-05-01,454,1,100.0,451528.91,1072,1354.0,56
2004-05-01,457,1,298.0,503184.22,1196,1471.204,6
2004-05-01,458,1,216.0,490154.95,894,1201.243,8
2004-05-01,459,2,192.0,436038.37,1158,1608.0,101
2004-05-01,460,2,0.0,590393.75,1169,1496.0,55
2004-05-01,461,1,115.0,1939681.74,3842,5485.52,3
2004-05-01,462,2,480.0,1113462.14,2476,3231.24,6
2004-05-01,466,3,114.0,700890.63,1651,2054.0,16
2004-05-01,469,2,450.0,1179790.12,2067,2950.179,6
2004-05-01,470,1,150.0,3376948.02,7439,9731.857,78
2004-05-01,472,1,111.0,368449.07,708,976.33,114
2004-05-01,474,2,92.0,783225.35,1435,1949.0,21
2004-05-01,475,1,125.0,739903.97,1865,2365.7,3
2004-05-01,478,3,406.0,393463.96,984,1206.0,24
2004-05-01,481,2,241.0,274681.28,710,861.0,25
2004-05-01,482,3,173.0,1011085.07,1793,2492.666,3
2004-05-01,486,1,181.0,374574.47,836,1038.0,115
2004-05-01,487,1,286.0,407095.04,811,977.02,24
2004-05-01,491,1,77.0,295604.86,749,909.9,62
2004-05-01,493,3,136.0,375276.36,784,1033.5,50
2004-06-01,1,1,450.0,2329496.01,4868,6614.5,0
2004-06-01,2,2,539.0,2275508.39,4502,6644.8,1
2004-06-01,3,1,419.0,1037902.7,1953,2655.0,2
2004-06-01,4,3,583.0,1454691.88,2858,4052.63,3
2004-06-01,5,2,257.0,1466862.43,2699,3859.7,3
2004-06-01,6,2,273.0,2271555.98,3932,5811.92,3
2004-06-01,11,1,122.0,1427286.49,3133,4218.179,5
2004-06-01,12,3,400.0,2780179.91,5530,7455.4,6
2004-06-01,14,2,105.0,595964.18,1188,1449.0,7
